VolcanoName	Activity_ID	VolcanoNumber	Morph Type 1	Morph Type 2	Morph Type 3	Morph Type 4	Morph Type 5	Morph Type 6	TectonicSetting	RockType	Country	ActivityType	StartDateYear	StartDateMonth	StartDateDay	EndDateYear	EndDateMonth	EndDateDay	DurationYears	ExplosivityIndexMax	ExplosivityIndexModifier	LatitudeDecimal	LongitudeDecimal	Elevation	Remarks
Manam	14903	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1904	10	26	1904	10	27	0	3	?	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14905	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1909	0	0	1914	0	0	5	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14906	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1917	0	0	NAN	NAN	NAN	NAN	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14907	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1919	8	11	NAN	NAN	NAN	NAN	4	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14908	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1920	12	5	1921	3	0	1	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14909	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1922	0	0	NAN	NAN	NAN	NAN	3	?	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14912	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1925	0	0	NAN	NAN	NAN	NAN	2	?	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14913	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1926	3	0	1928	3	1	2	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14914	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1932	0	0	1934	0	0	2	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14915	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1936	9	0	1939	0	0	3	3	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14916	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1946	12	1	1947	9	0	1	3	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14917	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1953	4	0	1953	8	0	0	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14918	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1954	5	0	1954	6	0	0	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14919	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1956	12	8	1958	8	0	2	3	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14920	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1959	6	0	1959	7	0	0	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14921	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1959	12	0	1960	12	0	1	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14922	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1961	7	0	1961	9	0	0	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14923	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1962	4	0	NAN	NAN	NAN	NAN	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
Manam	14924	251020	Stratovolcano	Pyroclastic cone	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Basalt / Picro-Basalt	Papua New Guinea	Confirmed Eruption	1963	2	0	1963	5	0	0	2	NAN	-4.080	145.037	1807	The 10-km-wide island of Manam, lying 13 km off the northern coast of mainland Papua New Guinea, is one of the country's most active volcanoes. Four large radial valleys extend from the unvegetated summit of the conical 1807-m-high basaltic-andesitic stratovolcano to its lower flanks. These "avalanche valleys" channel lava flows and pyroclastic avalanches that have sometimes reached the coast. Five small satellitic centers are located near the island's shoreline on the northern, southern, and western sides. Two summit craters are present; both are active, although most historical eruptions have originated from the southern crater, concentrating eruptive products during much of the past century into the SE valley. Frequent historical eruptions, typically of mild-to-moderate scale, have been recorded since 1616. Occasional larger eruptions have produced pyroclastic flows and lava flows that reached flat-lying coastal areas and entered the sea, sometimes impacting populated areas.
