VolcanoName	Activity_ID	VolcanoNumber	Morph Type 1	Morph Type 2	Morph Type 3	Morph Type 4	Morph Type 5	Morph Type 6	TectonicSetting	RockType	Country	ActivityType	StartDateYear	StartDateMonth	StartDateDay	EndDateYear	EndDateMonth	EndDateDay	DurationYears	ExplosivityIndexMax	ExplosivityIndexModifier	LatitudeDecimal	LongitudeDecimal	Elevation	Remarks
White Island	14460	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1826	12	1	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14461	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1836	0	0	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14464	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1885	10	0	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14466	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1886	9	16	1886	12	0	0	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14468	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1909	5	13	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14470	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1922	0	0	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14471	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1924	0	0	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14472	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1926	2	3	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14473	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1928	9	1	1928	9	3	0	1	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14474	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1930	3	16	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14387	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1933	4	2	NAN	NAN	NAN	NAN	3	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	13356	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1947	1	0	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14475	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1955	1	0	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14476	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1957	12	11	NAN	NAN	NAN	NAN	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14477	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1958	12	0	NAN	NAN	NAN	NAN	1	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14478	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1959	12	14	1959	12	20	0	2	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14479	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1962	12	15	NAN	NAN	NAN	NAN	3	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
White Island	14480	241040	Stratovolcano	Lava dome	NAN	NAN	NAN	NAN	Subduction zone / Continental crust (> 25 km)	Andesite / Basaltic Andesite	New Zealand	Confirmed Eruption	1966	11	13	1967	3	0	1	3	NAN	-37.520	177.180	321	Uninhabited 2 x 2.4 km White Island, one of New Zealand's most active volcanoes, is the emergent summit of a 16 x 18 km submarine volcano in the Bay of Plenty about 50 km offshore of North Island.  The 321-m-high island consists of two overlapping andesitic-to-dacitic stratovolcanoes; the summit crater appears to be breached to the SE because the shoreline corresponds to the level of several notches in the SE crater wall.  Volckner Rocks, four sea stacks that are remnants of a lava dome, lie 5 km NNE of White Island.  Intermittent moderate phreatomagmatic and strombolian eruptions have occurred at White Island throughout the short historical period beginning in 1826, but its activity also forms a prominent part of Maori legends.  Formation of many new vents during the 19th and 20th centuries has produced rapid changes in crater floor topography.  Collapse of the crater wall in 1914 produced a debris avalanche that buried buildings and workers at a sulfur-mining project.   
